city_name,category,week_beginning,holiday_in_week,estimated_crimes,estimate_lower_ci,estimate_upper_ci,actual_crimes
"Chicago, IL",residential burglary,2020-03-09,FALSE,186.11883020061217,75.19874857407662,297.03891182714773,88
"Chicago, IL",residential burglary,2020-03-16,FALSE,234.11622771962053,122.73350929594453,345.4989461432965,69
"Chicago, IL",residential burglary,2020-03-23,FALSE,210.0197658331688,98.27225300934143,321.76727865699615,61
"Chicago, IL",residential burglary,2020-03-30,FALSE,185.60955023852787,73.56310933276264,297.6559911442931,57
"Chicago, IL",residential burglary,2020-04-06,TRUE,181.76703552169704,69.46932540169247,294.0647456417016,63
"Chicago, IL",residential burglary,2020-04-13,FALSE,257.35355742113103,144.84234107512108,369.86477376714095,57
"Chicago, IL",residential burglary,2020-04-20,FALSE,226.12353273988657,113.43140399754947,338.8156614822237,50
"Chicago, IL",residential burglary,2020-04-27,FALSE,201.1938379137975,88.34907829254878,314.0385975350462,NA
"Chicago, IL",residential burglary,2020-05-04,FALSE,266.39889000336956,153.4256851103876,379.37209489635154,NA
"Chicago, IL",residential burglary,2020-05-11,FALSE,251.42446445157972,138.3431760149578,364.50575288820164,NA
"Chicago, IL",theft of vehicle,2020-01-06,NA,NA,NA,NA,146
"Chicago, IL",theft of vehicle,2020-01-13,NA,NA,NA,NA,169
"Chicago, IL",theft of vehicle,2020-01-20,TRUE,343.36856315169547,237.95239559050748,448.78473071288346,142
"Chicago, IL",theft of vehicle,2020-01-27,FALSE,332.4967687667515,218.1333321524462,446.86020538105674,151
"Chicago, IL",theft of vehicle,2020-02-03,FALSE,276.0397737736304,157.19530907266304,394.88423847459774,157
"Chicago, IL",theft of vehicle,2020-02-10,FALSE,267.7504748285374,147.341035698628,388.1599139584468,160
"Chicago, IL",theft of vehicle,2020-02-17,TRUE,263.2379922283291,142.19862965401182,384.2773548026464,141
"Chicago, IL",theft of vehicle,2020-02-24,FALSE,264.2881052525,143.00422167592654,385.5719888290734,157
"Chicago, IL",theft of vehicle,2020-03-02,FALSE,231.2835703048207,109.90324549356808,352.6638951160733,134
"Chicago, IL",theft of vehicle,2020-03-09,FALSE,243.4551445512751,122.03692195062222,364.873367151928,153
"Chicago, IL",theft of vehicle,2020-03-16,FALSE,249.0907390895617,127.65759684766795,370.52388133145547,127
"Chicago, IL",theft of vehicle,2020-03-23,FALSE,248.6991272842662,127.26011357318977,370.13814099534267,103
"Chicago, IL",theft of vehicle,2020-03-30,FALSE,244.40346850564953,122.96214364502936,365.8447933662697,123
"Chicago, IL",theft of vehicle,2020-04-06,TRUE,305.87359753555734,184.43136298159925,427.3158320895154,129
"Chicago, IL",theft of vehicle,2020-04-13,FALSE,246.58539792264034,125.14280529441899,368.02799055086166,118
"Chicago, IL",theft of vehicle,2020-04-20,FALSE,281.400744540604,159.95801096725774,402.8434781139503,147
"Chicago, IL",theft of vehicle,2020-04-27,FALSE,257.70809512149697,136.2653060691818,379.15088417381213,NA
"Chicago, IL",theft of vehicle,2020-05-04,FALSE,264.99283192747896,143.55002103747648,386.43564281748144,NA
"Chicago, IL",theft of vehicle,2020-05-11,FALSE,305.8400005058636,184.39718102008533,427.2828199916419,NA
"Dallas, TX",serious assaults in public,2020-01-06,NA,NA,NA,NA,23
"Dallas, TX",serious assaults in public,2020-01-13,NA,NA,NA,NA,40
"Dallas, TX",serious assaults in public,2020-01-20,TRUE,43.85707828580606,20.892533942177714,66.82162262943442,22
"Dallas, TX",serious assaults in public,2020-01-27,FALSE,46.81730687688701,23.852762533258662,69.78185122051536,40
"Dallas, TX",serious assaults in public,2020-02-03,FALSE,47.57593571987768,24.61139137624933,70.54048006350602,33
"Dallas, TX",serious assaults in public,2020-02-10,FALSE,40.384377172692574,17.419832829064227,63.34892151632092,19
"Dallas, TX",serious assaults in public,2020-02-17,TRUE,36.41454329482192,13.449998951193571,59.379087638450265,38
"Dallas, TX",serious assaults in public,2020-02-24,FALSE,35.88218145854554,12.917637114917191,58.846725802173886,34
"Dallas, TX",serious assaults in public,2020-03-02,FALSE,43.85195097379462,20.887406630166275,66.81649531742298,38
"Dallas, TX",serious assaults in public,2020-03-09,FALSE,43.544270274470044,20.579725930841697,66.5088146180984,44
"Dallas, TX",serious assaults in public,2020-03-16,FALSE,39.968137488396216,17.00359314476787,62.932681832024564,42
"Dallas, TX",serious assaults in public,2020-03-23,FALSE,39.622932360819384,16.658388017191037,62.58747670444773,27
"Dallas, TX",serious assaults in public,2020-03-30,FALSE,43.52014581236547,20.555601468737123,66.48469015599382,48
"Dallas, TX",serious assaults in public,2020-04-06,TRUE,58.83509985746488,35.870555513836536,81.79964420109323,39
"Dallas, TX",serious assaults in public,2020-04-13,FALSE,47.274317278320154,24.309772934691807,70.2388616219485,31
"Dallas, TX",serious assaults in public,2020-04-20,FALSE,40.464291542360215,17.499747198731868,63.42883588598856,56
"Dallas, TX",serious assaults in public,2020-04-27,FALSE,44.928973238260426,21.96442889463208,67.89351758188877,46
"Dallas, TX",serious assaults in public,2020-05-04,FALSE,48.4583142446289,25.493769901000555,71.42285858825724,NA
"Dallas, TX",serious assaults in public,2020-05-11,FALSE,47.996717741265975,25.032173397637628,70.96126208489432,NA
"Dallas, TX",serious assaults in residences,2020-01-06,NA,NA,NA,NA,27
"Dallas, TX",serious assaults in residences,2020-01-13,NA,NA,NA,NA,22
"Dallas, TX",serious assaults in residences,2020-01-20,TRUE,24.295143937452536,10.848073915177649,37.74221395972742,30
"Dallas, TX",serious assaults in residences,2020-01-27,FALSE,21.671798051566125,7.909012735460161,35.43458336767209,17
"Dallas, TX",serious assaults in residences,2020-02-03,FALSE,27.227529862088293,13.46474454598233,40.99031517819426,23
"Dallas, TX",serious assaults in residences,2020-02-10,FALSE,23.053857348373608,9.291072032267644,36.81664266447957,11
"Dallas, TX",serious assaults in residences,2020-02-17,TRUE,23.134254705925752,9.371469389819788,36.89704002203172,21
"Dallas, TX",serious assaults in residences,2020-02-24,FALSE,29.885385067705666,16.1225997515997,43.64817038381163,20
"Dallas, TX",serious assaults in residences,2020-03-02,FALSE,28.946117949974113,15.18333263386815,42.70890326608008,18
"Dallas, TX",serious assaults in residences,2020-03-09,FALSE,27.519972712914946,13.757187396808982,41.28275802902091,19
"Dallas, TX",serious assaults in residences,2020-03-16,FALSE,19.948794173161875,6.186008857055912,33.71157948926784,26
"Dallas, TX",serious assaults in residences,2020-03-23,FALSE,24.103852430619018,10.341067114513054,37.86663774672498,25
"Dallas, TX",serious assaults in residences,2020-03-30,FALSE,19.084211206964003,5.321425890858039,32.84699652306997,17
"Dallas, TX",serious assaults in residences,2020-04-06,TRUE,29.116708644662918,15.353923328556954,42.87949396076888,20
"Dallas, TX",serious assaults in residences,2020-04-13,FALSE,26.222184929613025,12.459399613507061,39.98497024571899,41
"Dallas, TX",serious assaults in residences,2020-04-20,FALSE,27.738405768064126,13.975620451958163,41.50119108417009,32
"Dallas, TX",serious assaults in residences,2020-04-27,FALSE,28.362059752137615,14.599274436031651,42.12484506824358,32
"Dallas, TX",serious assaults in residences,2020-05-04,FALSE,28.180368850256542,14.417583534150578,41.943154166362504,NA
"Dallas, TX",serious assaults in residences,2020-05-11,FALSE,23.162188960822437,9.399403644716473,36.9249742769284,NA
"Los Angeles, CA",non-residential burglary,2020-01-06,NA,NA,NA,NA,105
"Los Angeles, CA",non-residential burglary,2020-01-13,NA,NA,NA,NA,119
"Los Angeles, CA",non-residential burglary,2020-01-20,TRUE,109.13383166142992,65.8618507574393,152.40581256542055,103
"Los Angeles, CA",non-residential burglary,2020-01-27,FALSE,111.37670685038748,67.37311779240801,155.38029590836695,117
"Los Angeles, CA",non-residential burglary,2020-02-03,FALSE,110.3613603595088,65.77427387285272,154.94844684616487,123
"Los Angeles, CA",non-residential burglary,2020-02-10,FALSE,109.7830210925303,64.7290861865596,154.83695599850103,108
"Los Angeles, CA",non-residential burglary,2020-02-17,TRUE,100.0897743014302,54.66140583259954,145.51814277026085,126
"Los Angeles, CA",non-residential burglary,2020-02-24,FALSE,119.2827305034202,73.55347660458042,165.01198440225997,114
"Los Angeles, CA",non-residential burglary,2020-03-02,FALSE,97.67457785043885,51.70317787103951,143.6459778298382,109
"Los Angeles, CA",non-residential burglary,2020-03-09,FALSE,130.97826773700447,84.81176326280323,177.14477221120572,150
"Los Angeles, CA",non-residential burglary,2020-03-16,FALSE,107.41061777469122,61.08676397965138,153.73447156973106,153
"Los Angeles, CA",non-residential burglary,2020-03-23,FALSE,139.15933540299616,92.70848635380644,185.61018445218588,152
"Los Angeles, CA",non-residential burglary,2020-03-30,FALSE,116.57141822422243,70.01801107448881,163.12482537395604,187
"Los Angeles, CA",non-residential burglary,2020-04-06,TRUE,122.17034353188984,75.53407337047824,168.80661369330144,161
"Los Angeles, CA",non-residential burglary,2020-04-13,FALSE,120.53597850944107,73.8327324253849,167.23922459349723,150
"Los Angeles, CA",non-residential burglary,2020-04-20,FALSE,103.1785479962304,56.42115032232056,149.93594567014026,166
"Los Angeles, CA",non-residential burglary,2020-04-27,FALSE,122.0245114946337,75.22332007976885,168.82570290949855,142
"Los Angeles, CA",non-residential burglary,2020-05-04,FALSE,118.75971241402786,71.92309678670722,165.5963280413485,NA
"Los Angeles, CA",non-residential burglary,2020-05-11,FALSE,112.17717199606712,65.3118975150261,159.04244647710811,NA
"Los Angeles, CA",residential burglary,2020-01-06,NA,NA,NA,NA,150
"Los Angeles, CA",residential burglary,2020-01-13,NA,NA,NA,NA,149
"Los Angeles, CA",residential burglary,2020-01-20,TRUE,196.38304482917607,147.21446761439006,245.55162204396208,169
"Los Angeles, CA",residential burglary,2020-01-27,FALSE,173.76363813523557,123.86415387158259,223.66312239888856,169
"Los Angeles, CA",residential burglary,2020-02-03,FALSE,171.84237505589158,120.99210487727021,222.69264523451295,163
"Los Angeles, CA",residential burglary,2020-02-10,FALSE,172.13841107598617,119.38578824917346,224.89103390279888,179
"Los Angeles, CA",residential burglary,2020-02-17,TRUE,149.96273675654996,95.38971224315728,204.53576126994264,166
"Los Angeles, CA",residential burglary,2020-02-24,FALSE,165.2167224170351,110.00867240266615,220.42477243140405,151
"Los Angeles, CA",residential burglary,2020-03-02,FALSE,167.62410662088155,111.76308082395707,223.48513241780603,160
"Los Angeles, CA",residential burglary,2020-03-09,FALSE,170.03671643870507,113.56655435577599,226.50687852163415,167
"Los Angeles, CA",residential burglary,2020-03-16,FALSE,172.4680400339322,115.56573396509339,229.370346102771,88
"Los Angeles, CA",residential burglary,2020-03-23,FALSE,188.17118429125452,130.96807513976924,245.3742934427398,121
"Los Angeles, CA",residential burglary,2020-03-30,FALSE,177.98318257517454,120.52397361601894,235.44239153433014,113
"Los Angeles, CA",residential burglary,2020-04-06,TRUE,152.0072642591877,94.34558258658416,209.66894593179126,114
"Los Angeles, CA",residential burglary,2020-04-13,FALSE,158.63276134767364,100.81897021651497,216.4465524788323,132
"Los Angeles, CA",residential burglary,2020-04-20,FALSE,191.32604471186835,133.3941300966842,249.2579593270525,136
"Los Angeles, CA",residential burglary,2020-04-27,FALSE,182.1375262592872,124.11159399338173,240.16345852519265,119
"Los Angeles, CA",residential burglary,2020-05-04,FALSE,171.5261412820153,113.42716642154406,229.62511614248652,NA
"Los Angeles, CA",residential burglary,2020-05-11,FALSE,178.11901695326634,119.96345194378796,236.27458196274472,NA
"Los Angeles, CA",serious assaults in public,2020-01-06,NA,NA,NA,NA,172
"Los Angeles, CA",serious assaults in public,2020-01-13,NA,NA,NA,NA,190
"Los Angeles, CA",serious assaults in public,2020-01-20,TRUE,196.0684628817525,130.7867590533063,261.3501667101987,190
"Los Angeles, CA",serious assaults in public,2020-01-27,FALSE,202.47173472217753,136.70388441245933,268.23958503189573,200
"Los Angeles, CA",serious assaults in public,2020-02-03,FALSE,195.4668891415252,129.6201137082225,261.3136645748279,187
"Los Angeles, CA",serious assaults in public,2020-02-10,FALSE,198.55841339201032,131.78889969797092,265.3279270860497,189
"Los Angeles, CA",serious assaults in public,2020-02-17,TRUE,176.5339250712385,109.69599860224568,243.37185154023135,204
"Los Angeles, CA",serious assaults in public,2020-02-24,FALSE,189.83112910832733,122.98669375112935,256.6755644655253,219
"Los Angeles, CA",serious assaults in public,2020-03-02,FALSE,184.89440209798624,118.0278477721011,251.7609564238714,201
"Los Angeles, CA",serious assaults in public,2020-03-09,FALSE,231.19633010607959,164.3246914809672,298.06796873119197,172
"Los Angeles, CA",serious assaults in public,2020-03-16,FALSE,218.12410103572134,151.25221793116845,284.99598414027423,139
"Los Angeles, CA",serious assaults in public,2020-03-23,FALSE,213.9530698515184,147.08075545023397,280.8253842528028,177
"Los Angeles, CA",serious assaults in public,2020-03-30,FALSE,227.12915464940568,160.25656407784862,294.00174522096273,180
"Los Angeles, CA",serious assaults in public,2020-04-06,TRUE,216.11016959262378,149.23757430895,282.98276487629755,178
"Los Angeles, CA",serious assaults in public,2020-04-13,FALSE,222.3276168337252,155.45501543189465,289.2002182355557,219
"Los Angeles, CA",serious assaults in public,2020-04-20,FALSE,203.27045303216167,136.39783945676703,270.1430666075563,250
"Los Angeles, CA",serious assaults in public,2020-04-27,FALSE,217.76319194996537,150.89057835753857,284.6358055423922,209
"Los Angeles, CA",serious assaults in public,2020-05-04,FALSE,213.2771079964686,146.40449435860987,280.1497216343273,NA
"Los Angeles, CA",serious assaults in public,2020-05-11,FALSE,225.768281215528,158.89566712314604,292.64089530790994,NA
"Los Angeles, CA",serious assaults in residences,2020-01-06,NA,NA,NA,NA,95
"Los Angeles, CA",serious assaults in residences,2020-01-13,NA,NA,NA,NA,104
"Los Angeles, CA",serious assaults in residences,2020-01-20,TRUE,87.61823513799557,53.47784744465715,121.75862283133398,108
"Los Angeles, CA",serious assaults in residences,2020-01-27,FALSE,106.76452200210366,72.56423969957133,140.964804304636,89
"Los Angeles, CA",serious assaults in residences,2020-02-03,FALSE,95.7474392077808,61.50564686035286,129.98923155520873,70
"Los Angeles, CA",serious assaults in residences,2020-02-10,FALSE,109.78241181564715,75.51183774440952,144.05298588688478,87
"Los Angeles, CA",serious assaults in residences,2020-02-17,TRUE,101.75449084148835,67.46395416009105,136.04502752288565,97
"Los Angeles, CA",serious assaults in residences,2020-02-24,FALSE,90.56679196960883,56.26240647352557,124.87117746569209,124
"Los Angeles, CA",serious assaults in residences,2020-03-02,FALSE,99.09025601779558,64.77626162527534,133.40425041031583,127
"Los Angeles, CA",serious assaults in residences,2020-03-09,FALSE,114.04967900032234,79.72901684857868,148.370341152066,113
"Los Angeles, CA",serious assaults in residences,2020-03-16,FALSE,101.89297068303023,67.5676813358239,136.21826003023654,98
"Los Angeles, CA",serious assaults in residences,2020-03-23,FALSE,130.37928434616933,96.05078372277875,164.7077849695599,100
"Los Angeles, CA",serious assaults in residences,2020-03-30,FALSE,103.04406808918297,68.71333876048023,137.3747974178857,103
"Los Angeles, CA",serious assaults in residences,2020-04-06,TRUE,117.0684888515854,82.7362127086185,151.4007649945523,128
"Los Angeles, CA",serious assaults in residences,2020-04-13,FALSE,107.11398305308465,72.78063333856379,141.44733276760553,102
"Los Angeles, CA",serious assaults in residences,2020-04-20,FALSE,111.16288038085668,76.82878554174916,145.4969752199642,133
"Los Angeles, CA",serious assaults in residences,2020-04-27,FALSE,107.67827053369278,73.3436585281731,142.01288253921246,116
"Los Angeles, CA",serious assaults in residences,2020-05-04,FALSE,108.74131534803703,74.40634439234063,143.07628630373344,NA
"Los Angeles, CA",serious assaults in residences,2020-05-11,FALSE,114.62850130533444,80.29328121177976,148.9637213988891,NA
"Los Angeles, CA",theft from vehicle,2020-01-06,NA,NA,NA,NA,600
"Los Angeles, CA",theft from vehicle,2020-01-13,NA,NA,NA,NA,661
"Los Angeles, CA",theft from vehicle,2020-01-20,TRUE,603.2416316710252,519.3902429248794,687.0930204171709,672
"Los Angeles, CA",theft from vehicle,2020-01-27,FALSE,632.7805627464313,542.7123530586823,722.8487724341803,688
"Los Angeles, CA",theft from vehicle,2020-02-03,FALSE,615.0460891744387,521.6908810926045,708.401297256273,638
"Los Angeles, CA",theft from vehicle,2020-02-10,FALSE,657.3819855604111,562.9528136788591,751.811157441963,639
"Los Angeles, CA",theft from vehicle,2020-02-17,TRUE,641.9849455060349,547.1294365336811,736.8404544783888,628
"Los Angeles, CA",theft from vehicle,2020-02-24,FALSE,618.6108403814903,523.5961591528827,713.625521610098,620
"Los Angeles, CA",theft from vehicle,2020-03-02,FALSE,605.8510677266493,510.7753960673085,700.92673938599,583
"Los Angeles, CA",theft from vehicle,2020-03-09,FALSE,614.144557953197,519.045704296896,709.243411609498,557
"Los Angeles, CA",theft from vehicle,2020-03-16,FALSE,618.6788798053176,523.5711841503139,713.7865754603213,483
"Los Angeles, CA",theft from vehicle,2020-03-23,FALSE,628.8689257797793,533.7578612288431,723.9799903307154,508
"Los Angeles, CA",theft from vehicle,2020-03-30,FALSE,627.4791375355533,532.3667888007701,722.5914862703364,490
"Los Angeles, CA",theft from vehicle,2020-04-06,TRUE,629.9929128536215,534.8800746716736,725.1057510355695,565
"Los Angeles, CA",theft from vehicle,2020-04-13,FALSE,651.2724528996581,556.159428160694,746.3854776386222,598
"Los Angeles, CA",theft from vehicle,2020-04-20,FALSE,670.2409772847255,575.1278814392588,765.3540731301923,499
"Los Angeles, CA",theft from vehicle,2020-04-27,FALSE,593.4104999615626,498.29737701351195,688.5236229096131,465
"Los Angeles, CA",theft from vehicle,2020-05-04,FALSE,642.4477604694861,547.3346271911812,737.5608937477909,NA
"Los Angeles, CA",theft from vehicle,2020-05-11,FALSE,648.5983038612077,553.4851666454821,743.7114410769333,NA
"Los Angeles, CA",theft of vehicle,2020-01-06,NA,NA,NA,NA,352
"Los Angeles, CA",theft of vehicle,2020-01-13,NA,NA,NA,NA,307
"Los Angeles, CA",theft of vehicle,2020-01-20,TRUE,295.7325784682063,240.56448600191945,350.9006709344932,323
"Los Angeles, CA",theft of vehicle,2020-01-27,FALSE,291.69964488674,232.1620493878778,351.23724038560215,335
"Los Angeles, CA",theft of vehicle,2020-02-03,FALSE,270.8691889217828,210.70521961349738,331.0331582300682,323
"Los Angeles, CA",theft of vehicle,2020-02-10,FALSE,283.7603675833548,219.97215482934152,347.5485803373681,311
"Los Angeles, CA",theft of vehicle,2020-02-17,TRUE,262.0699866230335,196.35900941546734,327.7809638305997,308
"Los Angeles, CA",theft of vehicle,2020-02-24,FALSE,268.42029291025034,202.0901166673121,334.7504691531886,307
"Los Angeles, CA",theft of vehicle,2020-03-02,FALSE,253.38365837648502,186.24204876578074,320.5252679871893,322
"Los Angeles, CA",theft of vehicle,2020-03-09,FALSE,280.43618045115903,212.65900073497176,348.2133601673463,327
"Los Angeles, CA",theft of vehicle,2020-03-16,FALSE,289.7924656281337,221.69433098833437,357.890600267933,312
"Los Angeles, CA",theft of vehicle,2020-03-23,FALSE,285.0134417956554,216.65356598636475,353.37331760494607,369
"Los Angeles, CA",theft of vehicle,2020-03-30,FALSE,295.4962546171655,226.92569569965616,364.06681353467485,414
"Los Angeles, CA",theft of vehicle,2020-04-06,TRUE,295.5062203745349,226.80279822951326,364.20964251955655,412
"Los Angeles, CA",theft of vehicle,2020-04-13,FALSE,278.48427961009213,209.6852528514363,347.28330636874796,417
"Los Angeles, CA",theft of vehicle,2020-04-20,FALSE,284.272319234563,215.39999503823194,353.144643430894,427
"Los Angeles, CA",theft of vehicle,2020-04-27,FALSE,294.3485350062977,225.42550791015688,363.27156210243857,375
"Los Angeles, CA",theft of vehicle,2020-05-04,FALSE,274.3726523718402,205.41383317116674,343.3314715725137,NA
"Los Angeles, CA",theft of vehicle,2020-05-11,FALSE,285.04373267113624,216.05849089146588,354.0289744508066,NA
"Louisville, KY",non-residential burglary,2020-01-06,NA,NA,NA,NA,23
"Louisville, KY",non-residential burglary,2020-01-13,NA,NA,NA,NA,16
"Louisville, KY",non-residential burglary,2020-01-20,TRUE,23.69476141436971,6.3618363685184285,41.02768646022099,18
"Louisville, KY",non-residential burglary,2020-01-27,FALSE,24.115356959354877,6.543079189427491,41.687634729282266,14
"Louisville, KY",non-residential burglary,2020-02-03,FALSE,25.940516993307202,8.277948064279965,43.603085922334444,19
"Louisville, KY",non-residential burglary,2020-02-10,FALSE,19.43442817070851,1.737598101327631,37.131258240089394,12
"Louisville, KY",non-residential burglary,2020-02-17,TRUE,20.887355164566873,3.177496114354426,38.59721421477932,16
"Louisville, KY",non-residential burglary,2020-02-24,FALSE,22.024708140704814,4.309890263701124,39.7395260177085,32
"Louisville, KY",non-residential burglary,2020-03-02,FALSE,24.13366562344438,6.416959824288288,41.850371422600475,23
"Louisville, KY",non-residential burglary,2020-03-09,FALSE,18.18037430781337,0.4629496538097051,35.89779896181703,18
"Louisville, KY",non-residential burglary,2020-03-16,FALSE,16.2176126714171,0,33.93531105272139,31
"Louisville, KY",non-residential burglary,2020-03-23,FALSE,27.11210401327106,9.394301399610256,44.829906626931866,37
"Louisville, KY",non-residential burglary,2020-03-30,FALSE,21.077148547201883,3.3593062427397804,38.79499085166398,24
"Louisville, KY",non-residential burglary,2020-04-06,TRUE,28.151719237755646,10.433861819333515,45.86957665617778,36
"Louisville, KY",non-residential burglary,2020-04-13,FALSE,28.041227552096128,10.32336437838564,45.759090725806615,34
"Louisville, KY",non-residential burglary,2020-04-20,FALSE,26.082746202690675,8.36488083740657,43.800611567974784,32
"Louisville, KY",non-residential burglary,2020-04-27,FALSE,30.62919126487514,12.911325065054982,48.3470574646953,22
"Louisville, KY",non-residential burglary,2020-05-04,FALSE,26.386470424702043,8.668603907096326,44.10433694230776,NA
"Louisville, KY",non-residential burglary,2020-05-11,FALSE,34.54579501871472,16.827928380098452,52.263661657330985,NA
"Louisville, KY",residential burglary,2020-01-06,NA,NA,NA,NA,54
"Louisville, KY",residential burglary,2020-01-13,NA,NA,NA,NA,49
"Louisville, KY",residential burglary,2020-01-20,TRUE,53.583298546850024,27.23123254890048,79.93536454479957,44
"Louisville, KY",residential burglary,2020-01-27,FALSE,40.97586514609573,14.426127274074481,67.52560301811698,45
"Louisville, KY",residential burglary,2020-02-03,FALSE,44.0472335244262,17.42515354834787,70.66931350050453,55
"Louisville, KY",residential burglary,2020-02-10,FALSE,36.17134315789661,9.437329129927477,62.90535718586574,42
"Louisville, KY",residential burglary,2020-02-17,TRUE,39.59098413820253,12.843766280503498,66.33820199590156,49
"Louisville, KY",residential burglary,2020-02-24,FALSE,39.73861956255445,12.989280070470826,66.48795905463807,47
"Louisville, KY",residential burglary,2020-03-02,FALSE,42.026013749835826,15.276200194747016,68.77582730492463,51
"Louisville, KY",residential burglary,2020-03-09,FALSE,29.99682016157331,3.246616197904295,56.747024125242326,47
"Louisville, KY",residential burglary,2020-03-16,FALSE,43.44965599416327,16.699429737285573,70.19988225104098,48
"Louisville, KY",residential burglary,2020-03-23,FALSE,45.1743545678855,18.42412829899376,71.92458083677724,64
"Louisville, KY",residential burglary,2020-03-30,FALSE,37.7612578651754,11.011024489984411,64.5114912403664,53
"Louisville, KY",residential burglary,2020-04-06,TRUE,52.72764209061621,25.9774086689758,79.47787551225662,58
"Louisville, KY",residential burglary,2020-04-13,FALSE,43.55251451850885,16.802281033050853,70.30274800396685,33
"Louisville, KY",residential burglary,2020-04-20,FALSE,52.512985017812895,25.76275144876295,79.26321858686285,41
"Louisville, KY",residential burglary,2020-04-27,FALSE,51.23564161798945,24.48540804779957,77.98587518817934,41
"Louisville, KY",residential burglary,2020-05-04,FALSE,55.050697463339034,28.30046389062534,81.80093103605273,NA
"Louisville, KY",residential burglary,2020-05-11,FALSE,43.77096958638185,17.02073601311863,70.52120315964507,NA
"Louisville, KY",serious assaults in public,2020-01-06,NA,NA,NA,NA,10
"Louisville, KY",serious assaults in public,2020-01-13,NA,NA,NA,NA,14
"Louisville, KY",serious assaults in public,2020-01-20,TRUE,6.817726812679681,0,14.879104843715186,8
"Louisville, KY",serious assaults in public,2020-01-27,FALSE,12.605906772062495,4.40349805474696,20.808315489378032,6
"Louisville, KY",serious assaults in public,2020-02-03,FALSE,4.637191796009925,0,12.893093963474772,9
"Louisville, KY",serious assaults in public,2020-02-10,FALSE,7.810670961176736,0,16.071989490511818,7
"Louisville, KY",serious assaults in public,2020-02-17,TRUE,10.27371597892243,2.0113383462637753,18.536093611581087,5
"Louisville, KY",serious assaults in public,2020-02-24,FALSE,5.935886713168193,0,14.198410296756355,10
"Louisville, KY",serious assaults in public,2020-03-02,FALSE,5.471748097766584,0,13.734295778026567,13
"Louisville, KY",serious assaults in public,2020-03-09,FALSE,7.843811466933437,0,16.106362764732907,9
"Louisville, KY",serious assaults in public,2020-03-16,FALSE,10.267678556871065,2.0051266883968193,18.53023042534531,6
"Louisville, KY",serious assaults in public,2020-03-23,FALSE,10.338130322758694,2.0755783665660736,18.600682278951314,10
"Louisville, KY",serious assaults in public,2020-03-30,FALSE,8.542464780367302,0.2799128105073976,16.805016750227207,20
"Louisville, KY",serious assaults in public,2020-04-06,TRUE,10.095472771708634,1.832920799734305,18.35802474368296,13
"Louisville, KY",serious assaults in public,2020-04-13,FALSE,8.600412158099498,0.3378601857968384,16.86296413040216,16
"Louisville, KY",serious assaults in public,2020-04-20,FALSE,10.365204869323255,2.10265289696971,18.6277568416768,11
"Louisville, KY",serious assaults in public,2020-04-27,FALSE,9.973266457748501,1.7107144853870615,18.23581843010994,14
"Louisville, KY",serious assaults in public,2020-05-04,FALSE,8.168809607672262,0,16.431361580034924,NA
"Louisville, KY",serious assaults in public,2020-05-11,FALSE,8.005233798260102,0,16.267785770622957,NA
"Louisville, KY",serious assaults in residences,2020-01-06,NA,NA,NA,NA,20
"Louisville, KY",serious assaults in residences,2020-01-13,NA,NA,NA,NA,21
"Louisville, KY",serious assaults in residences,2020-01-20,TRUE,20.80309763303916,11.19405903149096,30.412136234587365,18
"Louisville, KY",serious assaults in residences,2020-01-27,FALSE,24.562161383134953,14.70644230954687,34.41788045672303,21
"Louisville, KY",serious assaults in residences,2020-02-03,FALSE,20.969496633850614,10.885456822249349,31.05353644545188,15
"Louisville, KY",serious assaults in residences,2020-02-10,FALSE,21.19605657318293,10.900207502963388,31.49190564340247,25
"Louisville, KY",serious assaults in residences,2020-02-17,TRUE,18.170831597031867,7.67810169389193,28.663561500171802,16
"Louisville, KY",serious assaults in residences,2020-02-24,FALSE,18.166031303745164,7.489979702613729,28.842082904876598,13
"Louisville, KY",serious assaults in residences,2020-03-02,FALSE,17.395523465081904,6.548514741797392,28.242532188366418,21
"Louisville, KY",serious assaults in residences,2020-03-09,FALSE,23.059703186573742,12.053051959641877,34.06635441350561,27
"Louisville, KY",serious assaults in residences,2020-03-16,FALSE,22.681450029962175,11.525541946717212,33.83735811320714,24
"Louisville, KY",serious assaults in residences,2020-03-23,FALSE,23.018788584103838,11.723182543554097,34.31439462465358,25
"Louisville, KY",serious assaults in residences,2020-03-30,FALSE,18.96665740422475,7.540172688404745,30.393142120044757,15
"Louisville, KY",serious assaults in residences,2020-04-06,TRUE,21.176416293748428,9.627207425931132,32.72562516156572,22
"Louisville, KY",serious assaults in residences,2020-04-13,FALSE,21.95924600463733,10.294867525720072,33.623624483554586,16
"Louisville, KY",serious assaults in residences,2020-04-20,FALSE,23.090856585582564,11.318319472522226,34.8633936986429,22
"Louisville, KY",serious assaults in residences,2020-04-27,FALSE,21.152413956112575,9.278235053174685,33.02659285905047,25
"Louisville, KY",serious assaults in residences,2020-05-04,FALSE,20.407549431813642,8.437794995396905,32.37730386823038,NA
"Louisville, KY",serious assaults in residences,2020-05-11,FALSE,24.094900529995634,12.035224779023748,36.15457628096752,NA
"Louisville, KY",theft from vehicle,2020-01-06,NA,NA,NA,NA,79
"Louisville, KY",theft from vehicle,2020-01-13,NA,NA,NA,NA,80
